,subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,has_lift,is_exterior,has_terrace,has_parking,full_title,years_of_saving_for_26_35,years_of_saving_for_36_45,years_of_saving_for_46_55,years_of_saving_for_56_65
1844,Pradolongo,114.0,4,2.0,1,215000,0.0,1.0,0.0,0,"Mamerto López, Pradolongo, Madrid",10.74014481094127,16.96315120711563,6.2035315985130115,2.1658014276443867
1845,San Fermín,60.0,0,1.0,0,113000,0.0,1.0,0.0,0,"Estudio en venta en calle de Carabelos, San Fermín, Madrid",5.81657280772325,9.186785260482846,3.359665427509294,1.172939649578196
1846,Usera,124.0,3,2.0,1,159000,0.0,1.0,0.0,0,"Pradolongo, Usera, Madrid",8.037007240547064,12.693773824650572,4.642193308550186,1.6207008436080468
1847,San Fermín,90.0,2,2.0,1,250000,1.0,1.0,0.0,1,"camino de Perales, 48, San Fermín, Madrid",12.42960579243765,19.63151207115629,7.179368029739777,2.506489292667099
1848,Almendrales,118.0,3,2.0,5,519000,1.0,1.0,0.0,1,"calle de Antonio López, 195, Almendrales, Madrid",25.414320193081256,40.13977128335451,14.679368029739777,5.124918883841661
1849,San Fermín,59.0,2,1.0,1,119000,1.0,1.0,1.0,0,"calle de Carabelos, San Fermín, Madrid",6.106194690265487,9.644218551461245,3.5269516728624537,1.2313432835820894
1850,Orcasitas,109.0,3,2.0,7,113000,1.0,1.0,1.0,0,"calle de Oreja, Orcasitas, Madrid",5.81657280772325,9.186785260482846,3.359665427509294,1.172939649578196
1851,Moscardó,196.0,3,2.0,3,320000,0.0,1.0,1.0,1,"Ático en venta en calle Esmeralda, 10, Moscardó, Madrid",15.80852775543041,24.968233799237613,9.131040892193308,3.1878650227125243
1852,Almendrales,85.0,3,1.0,1,128000,0.0,1.0,0.0,0,"calle Tomelloso, 45, Almendrales, Madrid",6.5406275140788415,10.330368487928844,3.7778810408921935,1.3189487345879298
1853,San Fermín,90.0,2,2.0,3,225000,1.0,1.0,0.0,1,"calle de La Silvina, 23, San Fermín, Madrid",11.222847948511665,17.72554002541296,6.482342007434944,2.2631408176508763
1854,Moscardó,111.0,3,2.0,4,235000,1.0,1.0,1.0,0,"calle de Manuel Noya, Moscardó, Madrid",11.70555108608206,18.487928843710293,6.761152416356877,2.3604802076573654
1855,San Fermín,85.0,2,1.0,5,106700,1.0,1.0,0.0,1,"calle Rutilo, San Fermín, Madrid",5.5124698310539015,8.706480304955527,3.184014869888476,1.1116158338741078
1856,San Fermín,149.0,3,2.0,5,279000,1.0,1.0,0.0,1,"calle Periana, 24, San Fermín, Madrid",13.829444891391795,21.84243964421855,7.987918215613383,2.788773523685918
1857,Pradolongo,61.0,1,1.0,1,171900,1.0,1.0,1.0,0,"calle Gabriel Usera, 58, Pradolongo, Madrid",8.659694288012872,13.67725540025413,5.0018587360594795,1.7462686567164178
1858,San Fermín,88.0,2,2.0,3,250000,1.0,1.0,0.0,1,"calle de La Silvina, Madrid, San Fermín, Madrid",12.42960579243765,19.63151207115629,7.179368029739777,2.506489292667099
1859,Usera,109.0,3,2.0,1,215000,0.0,1.0,1.0,1,"Almendrales, Usera, Madrid",10.74014481094127,16.96315120711563,6.2035315985130115,2.1658014276443867
1860,Pradolongo,94.0,3,2.0,3,249600,1.0,1.0,1.0,1,"Dúplex en venta en calle de Madridejos, Pradolongo, Madrid",12.410297666934834,19.601016518424398,7.1682156133829,2.5025957170668396
1861,San Fermín,75.0,1,1.0,9,276000,1.0,1.0,1.0,1,"Ático en venta en calle San Máximo, 15, San Fermín, Madrid",13.684633950120675,21.61372299872935,7.904275092936803,2.7595717066839716
1862,San Fermín,70.0,2,1.0,7,250000,1.0,1.0,1.0,1,"Ático en venta en calle Periana, 7, San Fermín, Madrid",12.42960579243765,19.63151207115629,7.179368029739777,2.506489292667099
1863,Moscardó,96.0,3,2.0,2,215000,1.0,1.0,0.0,1,"paseo de Santa María de la Cabeza, 159, Moscardó, Madrid",10.74014481094127,16.96315120711563,6.2035315985130115,2.1658014276443867
1864,Zofío,82.0,3,1.0,0,165000,1.0,1.0,1.0,0,"RICARDO BELTRAN Y ROZPIDE, Zofío, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1865,San Fermín,105.0,2,2.0,1,216000,1.0,1.0,0.0,1,"calle Periana, San Fermín, Madrid",10.78841512469831,17.03939008894536,6.231412639405204,2.1755353666450357
1866,Orcasitas,140.0,3,2.0,1,263000,1.0,1.0,0.0,1,"calle de Beasain, Orcasitas, Madrid",13.057119871279163,20.622617534942822,7.54182156133829,2.6330304996755354
1867,San Fermín,126.0,3,2.0,1,260000,1.0,1.0,1.0,1,"calle Rutilo, San Fermín, Madrid",12.912308930008045,20.393900889453622,7.45817843866171,2.6038286826735884
1868,Zofío,80.0,3,1.0,2,195000,1.0,1.0,0.0,0,"plaza Elíptica, Zofío, Madrid",9.774738535800482,15.438373570520966,5.645910780669145,1.971122647631408
1869,Zofío,80.0,3,1.0,2,195000,1.0,1.0,0.0,0,"calle de Marcelo Usera, Zofío, Madrid",9.774738535800482,15.438373570520966,5.645910780669145,1.971122647631408
1870,Zofío,98.0,3,2.0,5,170000,1.0,1.0,1.0,0,"calle Centeno, Madrid, Zofío, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1871,Almendrales,72.0,2,1.0,2,130000,0.0,1.0,0.0,0,"MANUEL MUÑOZ, 6, Almendrales, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1872,Almendrales,98.0,3,1.0,1,142000,0.0,1.0,1.0,0,"calle del Amor Hermoso, Almendrales, Madrid",7.2164119066773935,11.397712833545109,4.1682156133829,1.455223880597015
1873,Moscardó,50.0,2,1.0,2,130000,0.0,1.0,0.0,0,"calle de la Marquesa de Silvela, 3, Moscardó, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1874,Moscardó,25.0,0,1.0,4,97000,0.0,1.0,0.0,0,"Estudio en venta en calle San Antonio de Padua, 17, Moscardó, Madrid",5.04424778761062,7.966963151207116,2.913568773234201,1.017196625567813
1875,Orcasitas,116.0,3,2.0,8,160000,1.0,1.0,1.0,0,"calle de Guetaria, Orcasitas, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
1876,Zofío,45.0,0,1.0,1,130000,1.0,1.0,0.0,0,"Estudio en venta en calle Calle De Silvio Abad, Zofío, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1877,Zofío,99.0,4,1.0,1,150000,0.0,1.0,1.0,0,"calle Cereza, Zofío, Madrid",7.602574416733709,12.007623888182973,4.391263940520446,1.5330953926022064
1878,Pradolongo,65.0,2,1.0,0,106000,0.0,0.0,1.0,0,"calle Isabelita Usera, 80, Pradolongo, Madrid",5.478680611423974,8.653113087674715,3.1644981412639406,1.1048020765736535
1879,Moscardó,144.0,3,2.0,3,350000,1.0,1.0,1.0,0,"avenida manzanares, Moscardó, Madrid",17.256637168141594,27.255400254129608,9.967472118959108,3.479883192731992
1880,San Fermín,90.0,3,1.0,0,170000,0.0,1.0,1.0,0,"calle Casarabonela, San Fermín, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1881,12 de Octubre-Orcasur,110.0,4,2.0,1,135000,0.0,1.0,0.0,0,"calle Campotéjar, 12 de Octubre-Orcasur, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
1882,Orcasitas,135.0,3,2.0,6,260000,1.0,1.0,1.0,1,"calle Dodge, Orcasitas, Madrid",12.912308930008045,20.393900889453622,7.45817843866171,2.6038286826735884
1883,Almendrales,95.0,3,1.0,1,129900,0.0,1.0,0.0,0,"calle de Ferroviarios, Almendrales, Madrid",6.632341110217216,10.475222363405337,3.8308550185873607,1.337443218689163
1884,Zofío,78.0,3,1.0,0,130000,0.0,1.0,1.0,0,"calle del Cerro Blanco, Zofío, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1885,Orcasitas,50.0,0,1.0,0,99900,0.0,1.0,0.0,0,"Estudio en venta en Ordicia, Orcasitas, Madrid",5.184231697506034,8.188055908513341,2.9944237918215615,1.045425048669695
1886,Almendrales,63.0,3,1.0,3,139000,1.0,1.0,1.0,0,"Amor Hermoso, Almendrales, Madrid",7.071600965406275,11.168996188055909,4.08457249070632,1.4260220635950682
1887,Usera,81.0,4,1.0,3,182260,0.0,1.0,0.0,0,"Urb. MADRID RIO, Moscardó, Usera, Madrid",9.159774738535802,14.467090216010167,5.290706319702602,1.847112264763141
1888,Usera,70.0,2,1.0,7,270750,1.0,1.0,1.0,1,"Ático en venta en Orcasitas, Usera, Madrid",13.43121480289622,21.213468869123254,7.757899628252788,2.7084685269305644
1889,Almendrales,98.0,3,1.0,1,142000,0.0,1.0,1.0,0,"calle del Amor Hermoso, Almendrales, Madrid",7.2164119066773935,11.397712833545109,4.1682156133829,1.455223880597015
1890,Orcasitas,135.0,3,2.0,3,149000,0.0,1.0,1.0,0,"calle Encierros, Orcasitas, Madrid",7.554304102976669,11.93138500635324,4.363382899628252,1.5233614536015574
1891,Moscardó,125.0,4,2.0,4,295000,1.0,1.0,1.0,1,"calle de Salasierra, 1, Moscardó, Madrid",14.601769911504425,23.062261753494283,8.434014869888475,2.944516547696301
1892,Almendrales,60.0,2,1.0,2,120000,0.0,1.0,0.0,0,"calle de Almendrales, 19, Almendrales, Madrid",6.154465004022526,9.720457433290978,3.5548327137546467,1.2410772225827384
1893,San Fermín,110.0,3,2.0,0,179000,1.0,1.0,0.0,1,"calle Oligisto, 32, San Fermín, Madrid",9.002413515687852,14.218551461245236,5.199814126394052,1.8153796236210253
1894,Moscardó,73.0,3,1.0,3,130000,0.0,1.0,0.0,0,"calle Gumersindo Azcárate, Moscardó, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1895,12 de Octubre-Orcasur,90.0,3,2.0,6,390000,1.0,1.0,0.0,0,"calle del Alerce, 12 de Octubre-Orcasur, Madrid",19.18744971842317,30.30495552731893,11.08271375464684,3.8692407527579493
1896,Moscardó,73.0,3,1.0,3,130000,0.0,1.0,0.0,0,"calle Gumersindo Azcárate, Moscardó, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1897,12 de Octubre-Orcasur,132.0,4,2.0,1,135000,0.0,1.0,1.0,0,"calle Campotéjar, 12 de Octubre-Orcasur, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
1898,Almendrales,55.0,3,1.0,2,130000,0.0,1.0,0.0,0,"calle del Santuario, Almendrales, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1899,San Fermín,68.0,3,1.0,1,115000,0.0,1.0,0.0,0,"calle San Fortunato, San Fermín, Madrid",5.913113435237329,9.339263024142312,3.4154275092936803,1.1924075275794939
1900,Orcasitas,154.0,4,2.0,5,225000,1.0,1.0,0.0,1,"Simca, Orcasitas, Madrid",11.222847948511665,17.72554002541296,6.482342007434944,2.2631408176508763
1901,Moscardó,87.0,3,1.0,4,189890,1.0,1.0,1.0,0,"calle MARCELO USERA, Moscardó, Madrid",9.52807723250201,15.048792884371029,5.503438661710037,1.921382219338092
1902,Pradolongo,40.0,1,1.0,5,160000,0.0,1.0,1.0,0,"Ático en venta en MARCELO USERA, Pradolongo, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
1903,Pradolongo,60.0,3,1.0,3,145000,0.0,1.0,1.0,0,"calle de Isabelita Usera, Pradolongo, Madrid",7.361222847948512,11.626429479034307,4.2518587360594795,1.4844256975989618
1904,Zofío,90.0,4,1.0,3,163000,0.0,1.0,1.0,0,"plaza ELIPTICA, Zofío, Madrid",8.230088495575222,12.998729351969505,4.753717472118959,1.6596365996106424
1905,Pradolongo,65.0,2,1.0,3,121500,0.0,1.0,1.0,0,"SAN BASILIO, Pradolongo, Madrid",6.226870474658085,9.834815756035578,3.596654275092937,1.255678131083712
1906,Orcasitas,47.0,1,1.0,0,93000,0.0,1.0,0.0,0,"plaza PROMESAS, Orcasitas, Madrid",4.851166532582462,7.662007623888183,2.8020446096654275,0.9782608695652174
1907,Pradolongo,65.0,2,1.0,2,117000,0.0,1.0,1.0,0,"calle Mamerto López, Pradolongo, Madrid",6.009654062751408,9.49174078780178,3.471189591078067,1.2118754055807917
1908,12 de Octubre-Orcasur,110.0,3,2.0,2,167000,0.0,1.0,1.0,0,"calle Maracena, 12 de Octubre-Orcasur, Madrid",8.423169750603378,13.303684879288436,4.865241635687732,1.6985723556132382
1909,Orcasitas,118.0,4,2.0,9,165000,1.0,1.0,0.0,0,"calle Tolosa, 24, Orcasitas, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1910,Almendrales,75.0,3,1.0,5,113400,0.0,1.0,0.0,0,"calle Tomelloso, Almendrales, Madrid",5.835880933226066,9.217280813214739,3.370817843866171,1.1768332251784555
1911,Almendrales,96.0,4,1.0,2,220000,1.0,1.0,0.0,0,"Tomelloso, Almendrales, Madrid",10.981496379726469,17.344345616264295,6.342936802973978,2.2144711226476312
1912,Almendrales,74.0,3,1.0,3,125000,0.0,1.0,0.0,0,"calle San Antonio de Padua, 37, Almendrales, Madrid",6.395816572807723,10.101651842439644,3.6942379182156135,1.289746917585983
1913,Zofío,67.0,3,1.0,3,129400,0.0,1.0,0.0,0,"calle de Fermin Donaire, Zofío, Madrid",6.608205953338697,10.437102922490471,3.816914498141264,1.3325762491888384
1914,Almendrales,87.0,3,1.0,2,152000,0.0,1.0,1.0,0,"calle de Ramón Luján, Almendrales, Madrid",7.699115044247788,12.16010165184244,4.447026022304833,1.5525632706035042
1915,Orcasitas,110.0,3,1.0,8,165000,1.0,1.0,1.0,0,"calle de Guetaria, Orcasitas, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1916,Almendrales,37.0,1,1.0,1,105000,0.0,1.0,0.0,0,"calle de Ramón Luján, Almendrales, Madrid",5.430410297666935,8.57687420584498,3.136617100371747,1.0950681375730045
1917,Moscardó,55.0,2,1.0,1,129000,1.0,1.0,0.0,0,"paseo Santa María de la Cabeza, Moscardó, Madrid",6.588897827835881,10.406607369758577,3.8057620817843865,1.3286826735885788
1918,Almendrales,81.0,3,1.0,0,160000,1.0,1.0,0.0,0,"calle Piedrabuena, Almendrales, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
1919,Almendrales,91.0,3,1.0,1,142000,0.0,1.0,0.0,0,"calle del Amor Hermoso, Almendrales, Madrid",7.2164119066773935,11.397712833545109,4.1682156133829,1.455223880597015
1920,San Fermín,120.0,3,2.0,7,275000,1.0,1.0,0.0,1,"calle de La Silvina, 9, San Fermín, Madrid",13.636363636363637,21.53748411689962,7.87639405204461,2.7498377676833226
1921,Almendrales,59.0,3,1.0,2,198000,1.0,1.0,0.0,0,"calle Nicolás Godoy, Almendrales, Madrid",9.919549477071602,15.667090216010164,5.729553903345725,2.000324464633355
1922,Pradolongo,132.0,4,2.0,3,330000,1.0,1.0,0.0,1,"calle Ortiz Campos, Pradolongo, Madrid",16.291230893000805,25.730622617534944,9.409851301115241,3.2852044127190134
1923,12 de Octubre-Orcasur,98.0,3,1.0,1,135000,0.0,1.0,1.0,0,"calle Campotéjar, 12 de Octubre-Orcasur, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
1924,Moscardó,53.0,2,1.0,4,109900,0.0,1.0,0.0,0,"calle de la Marquesa de Silvela, Moscardó, Madrid",5.666934835076428,8.950444726810673,3.2732342007434942,1.1427644386761844
1925,Pradolongo,110.0,3,2.0,3,162000,0.0,1.0,1.0,1,"calle Cristo de la Victoria, Pradolongo, Madrid",8.181818181818182,12.92249047013977,4.7258364312267656,1.6499026606099936
1926,Moscardó,98.0,3,1.0,1,232000,1.0,1.0,1.0,0,"calle de Manuel Noya, 18, Moscardó, Madrid",11.560740144810941,18.259212198221093,6.6775092936802976,2.3312783906554184
1927,San Fermín,68.0,3,1.0,2,129900,0.0,1.0,1.0,0,"calle San Fortunato, 21, San Fermín, Madrid",6.632341110217216,10.475222363405337,3.8308550185873607,1.337443218689163
1928,Almendrales,56.0,2,1.0,4,100000,0.0,1.0,1.0,0,"calle de Ramón Luján, Almendrales, Madrid",5.189058728881737,8.195679796696314,2.9972118959107807,1.04639844256976
1929,Moscardó,95.0,2,2.0,3,310000,1.0,1.0,0.0,1,"calle de Antonio López, Moscardó, Madrid",15.325824617860016,24.20584498094028,8.852230483271375,3.090525632706035
1930,12 de Octubre-Orcasur,102.0,3,2.0,6,360000,1.0,1.0,1.0,1,"calle del Alerce, 12 de Octubre-Orcasur, Madrid",17.739340305711988,28.017789072426936,10.246282527881041,3.5772225827384814
1931,San Fermín,152.0,2,2.0,0,260000,0.0,0.0,0.0,0,"calle San Fortunato, San Fermín, Madrid",12.912308930008045,20.393900889453622,7.45817843866171,2.6038286826735884
1932,Almendrales,72.0,3,1.0,1,128000,0.0,1.0,0.0,0,"calle Tomelloso, Almendrales, Madrid",6.5406275140788415,10.330368487928844,3.7778810408921935,1.3189487345879298
1933,Almendrales,84.0,3,1.0,4,159900,1.0,1.0,1.0,1,"calle del Amor Hermoso, Almendrales, Madrid",8.080450522928398,12.762388818297332,4.66728624535316,1.6294613887086307
1934,San Fermín,76.0,3,1.0,2,185000,0.0,1.0,0.0,0,"calle Estafeta, San Fermín, Madrid",9.29203539823009,14.675984752223634,5.367100371747212,1.873783257624919
1935,Almendrales,44.0,1,1.0,1,149000,1.0,0.0,0.0,0,"avenida de Cordoba, Almendrales, Madrid",7.554304102976669,11.93138500635324,4.363382899628252,1.5233614536015574
1936,Zofío,127.0,3,2.0,2,249000,1.0,1.0,0.0,1,"Mijo, Zofío, Madrid",12.381335478680612,19.555273189326556,7.151486988847584,2.49675535366645
1937,Pradolongo,124.0,3,2.0,1,170000,0.0,1.0,1.0,0,"calle Cristo de la Victoria, Pradolongo, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1938,Zofío,103.0,3,1.0,2,250000,0.0,1.0,1.0,0,"calle de la Verja, 28, Zofío, Madrid",12.42960579243765,19.63151207115629,7.179368029739777,2.506489292667099
1939,Zofío,110.0,4,2.0,1,159000,1.0,1.0,0.0,0,"calle del Cerro Blanco, Zofío, Madrid",8.037007240547064,12.693773824650572,4.642193308550186,1.6207008436080468
1940,12 de Octubre-Orcasur,115.0,4,2.0,4,180000,1.0,1.0,1.0,0,"calle de Eduardo Barreiros, 12 de Octubre-Orcasur, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
1941,Almendrales,111.0,3,2.0,1,208000,0.0,1.0,1.0,0,"calle de Antonio Salvador, Almendrales, Madrid",10.402252614641995,16.429479034307498,6.008364312267658,2.097663854639844
1942,Pradolongo,75.0,2,1.0,2,179900,0.0,1.0,1.0,0,"calle González Arias, 10, Pradolongo, Madrid",9.045856798069188,14.287166454891995,5.224907063197026,1.8241401687216094
1943,Pradolongo,81.0,3,1.0,2,185000,0.0,1.0,1.0,0,"calle Isabelita Usera, 60, Pradolongo, Madrid",9.29203539823009,14.675984752223634,5.367100371747212,1.873783257624919
1944,Usera,128.0,5,1.0,0,131000,1.0,1.0,1.0,0,"12 de Octubre-Orcasur, Usera, Madrid",6.68543845534996,10.559085133418042,3.8615241635687734,1.3481505515898766
1945,Almendrales,35.0,1,1.0,0,75000,1.0,0.0,0.0,0,"calle de Ferroviarios, Almendrales, Madrid",3.982300884955752,6.289707750952986,2.300185873605948,0.8030499675535366
1946,Orcasitas,112.0,3,2.0,6,135000,1.0,1.0,1.0,0,"calle Pradolonguillo, Orcasitas, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
1947,Usera,66.0,3,1.0,4,110000,0.0,1.0,1.0,0,"Almendrales, Usera, Madrid",5.671761866452132,8.958068614993646,3.276022304832714,1.1437378325762493
1948,Almendrales,73.0,3,1.0,4,162000,0.0,1.0,1.0,0,"calle de Marcelo Usera, Almendrales, Madrid",8.181818181818182,12.92249047013977,4.7258364312267656,1.6499026606099936
1949,Moscardó,93.0,3,1.0,2,135000,0.0,1.0,0.0,0,"Dúplex en venta en calle de Hermenegildo Bielsa, Moscardó, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
1950,Moscardó,120.0,2,2.0,0,185000,0.0,1.0,0.0,0,"Dúplex en venta en paseo Santa María de la Cabeza, 147, Moscardó, Madrid",9.29203539823009,14.675984752223634,5.367100371747212,1.873783257624919
1951,Moscardó,67.0,3,1.0,3,199000,0.0,1.0,1.0,0,"calle Jesús del Gran Poder, 10, Moscardó, Madrid",9.96781979082864,15.743329097839899,5.757434944237918,2.010058403634004
1952,San Fermín,78.0,2,1.0,4,140000,1.0,1.0,0.0,0,"calle de Antequera, San Fermín, Madrid",7.1198712791633145,11.245235069885641,4.112453531598513,1.435756002595717
1953,Usera,80.0,3,1.0,3,134611,0.0,1.0,0.0,1,"Orcasitas, Usera, Madrid",6.859742558326628,10.834383735705208,3.962202602230483,1.3832998053212198
1954,Almendrales,68.0,2,1.0,3,288000,1.0,1.0,0.0,1,"calle de Antonio López, Almendrales, Madrid",14.26387771520515,22.52858958068615,8.238847583643123,2.8763789746917587
1955,Moscardó,87.0,3,1.0,4,239000,1.0,1.0,0.0,0,"calle de Amparo Usera, Moscardó, Madrid",11.898632341110217,18.792884371029224,6.872676579925651,2.399415963659961
1956,Usera,110.0,3,2.0,2,240000,1.0,1.0,0.0,1,"Urb. CERRADA CON VIGILANCIA 24H, San Fermín, Usera, Madrid",11.946902654867257,18.86912325285896,6.900557620817844,2.40914990266061
1957,Usera,104.0,3,2.0,1,150000,0.0,1.0,1.0,0,"Orcasitas, Usera, Madrid",7.602574416733709,12.007623888182973,4.391263940520446,1.5330953926022064
1958,Moscardó,90.0,1,1.0,5,134000,0.0,1.0,1.0,0,"Ático en venta en calle marcelo usera s/n, Moscardó, Madrid",6.830249396621078,10.787801778907243,3.9451672862453533,1.3773523685918234
1959,Almendrales,154.0,3,2.0,1,685000,1.0,1.0,0.0,1,"Ático en venta en calle Antonio Lopez, 195, Almendrales, Madrid",33.4271922767498,52.795425667090214,19.307620817843866,6.740752757949384
1960,Almendrales,219.0,4,4.0,1,923000,1.0,1.0,0.0,1,"Ático en venta en calle Antonio Lopez, 195, Almendrales, Madrid",44.915526950925184,70.94027954256671,25.943308550185872,9.057430240103828
1961,Almendrales,219.0,4,4.0,1,876000,1.0,1.0,0.0,1,"Ático en venta en calle Antonio Lopez, 195, Almendrales, Madrid",42.646822204344325,67.35705209656925,24.632899628252787,8.599935107073328
1962,Moscardó,114.0,3,2.0,1,324900,1.0,1.0,0.0,0,"Antonio Lopez, Moscardó, Madrid",16.0450522928399,25.341804320203305,9.267657992565056,3.235561323815704
1963,Moscardó,78.0,3,2.0,2,212000,1.0,1.0,0.0,0,"paseo de Santa María de la Cabeza, 137, Moscardó, Madrid",10.595333869670153,16.73443456162643,6.119888475836431,2.13659961064244
1964,Usera,85.0,2,1.0,6,229900,1.0,1.0,0.0,0,"Moscardó, Usera, Madrid",11.459372485921158,18.099110546378654,6.618959107806692,2.3108371187540557
1965,Almendrales,73.0,3,1.0,2,165000,0.0,1.0,1.0,0,"calle de Ferroviarios, Almendrales, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1966,Moscardó,71.0,3,1.0,3,147000,0.0,1.0,0.0,0,"Escuelas, Moscardó, Madrid",7.45776347546259,11.778907242693775,4.307620817843866,1.5038935756002596
